X,Y,FID,Index_,DISTRICT,CountyNum,COUNTY,Name,Location,InMobileWe,PHONE_NMBR,FeatureTyp,AccessType,O_PUBLIC,FEE,PARKING,PUBTRANSP,RSTRCTNS,DSABLDACSS,RESTROOMS,VISTOR_CTR,DOG_FRIEND,EZ4STROLLE,LIFEGUARD,SHOWERS,FOOD,DRINKWTR,PCNC_AREA,FIREPITS,CAMPGROUND,NUM_REG_CP,NUM_PRM_CP,NUM_GRP_CP,RV_CMP,NUM_RV_STE,HOSTEL,NUM_HSL_BD,NUM_HTL_RM,BT_FACILIT,BT_FACIL_T,MRA_NM_SLP,MRA_NUM_MR,LIGHTHOUSE,LTHS_Y_CON,LTHS_HT,PIER,PIER_Y_CON,PIER_LNGTH,HSTRC_STR,SHPWRECKS,SNDY_BEACH,DUNES,RKY_SHORE,UPLAND_BCH,STRM_CRDOR,WETLAND,BLUFF,BAY_LGN_LK,URBN_WFRNT,OFFSHR_RFG,INLND_AREA,STRS_BEACH,PTH_BEACH,BOARDWLK,BLFTP_TRLS,BLFTP_PRK,TRAIL_OR_P,CCT_LINK,CCTdesigna,BIKE_PATH,EQUEST_TRL,WLDLFE_VWG,SWM_POOL,SWIMMING,DIVING,SNORKLNG,TIDEPOOL,PLAYGROUND,SPORT_FLDS,VOLLEYBALL,WNDSRF_KIT,KAYAKING,SURFING,FISHING,BOATING,BOAT_TOURS,MBCH_SHORE,MBCH_OPEN,A_LND_AC,A_LND_OPEN,SQ_MILES,MILES_TRLS,PermitNum,DATE_OPN,Date_Closd,Archived,ClosureCom,SWAG_CRnmb,O_CLT_AREA,LATITUDE,LONGITUDE,Photo_1,Photo_2,Photo_3,Photo_4,Bch_whlchr,DataUpdate
927048.3646,3742874.1339,1204,1205,5_South Coast,13,Los Angeles,"Frank A. Vanderlip, Sr. Park","6500 Seacove Dr., Rancho Palos Verdes",Yes, ,City/County Park,Park,Yes,No,Yes, , ,No,No, , , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , , , ,No, , ,Yes, , ,Yes, , , , ,No,No, ,Yes,Yes,Yes, , ,No,No,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,858, ,33.73995,-118.391572,https://www.coastal.ca.gov/access-photos/14_los_angeles/14_Torrance_to_Rancho_Palos_Verdes/Frank_A_Vanderlip_Park_2007_08_18_0107.jpg, , , , ,
927964.6138,3743347.3506,1205,1206,5_South Coast,13,Los Angeles,Abalone Cove Shoreline Park,"5970 Palos Verdes Dr. South, Rancho Palos Verdes",Yes,310-377-1222,Physical Access,Beach Access,Yes,Yes,Yes, , ,Yes,Yes, , , ,Yes,Yes, , ,Yes, ,No, , , , , , , , , , , , , , , , , , , , ,Yes, ,Yes, , , ,Yes, , , , ,No,Yes, ,Yes,Yes,Yes, , ,No,No,Yes, ,Yes, , , , , , , , , ,No,No, , , , , , , , , , , , ,859, ,33.743835,-118.381484,https://www.coastal.ca.gov/access-photos/14_los_angeles/15_Rancho_Palos_Verdes_to_San_Pedro/Abalone_Cove_ Shoreline_Park_at_Sacred_Cove_looking_east_2007_08_18_0088.jpg,https://www.coastal.ca.gov/access-photos/14_los_angeles/15_Rancho_Palos_Verdes_to_San_Pedro/Abalone_Cove_Shoreline_Park_2007_08_18_0039.jpg,https://www.coastal.ca.gov/access-photos/14_los_angeles/15_Rancho_Palos_Verdes_to_San_Pedro/Abalone_Cove_Shoreline_Park_2007_08_18_0040.jpg,https://www.coastal.ca.gov/access-photos/14_los_angeles/15_Rancho_Palos_Verdes_to_San_Pedro/Abalone_Cove_Shoreline_Park_2007_08_18_0043.jpg, ,
928211.4223,3743113.5985,1206,1207,5_South Coast,13,Los Angeles,Abalone Cove Beach,"Palos Verdes Dr. South. W. of Narcissa Dr., Rancho Palos Verdes",No, ,Physical Access,Beach Access,Yes,Yes,Yes, , ,No,Yes,No, , ,Yes,Yes, , , ,No,No, , , , , , , , , , , , , , , , , , , , ,Yes, ,Yes, , , ,Yes, , , , ,No,Yes, , , ,No, , ,No,No, , , , , , , , , , , , ,No,No, , , , , , , , , , , , , , ,33.741634,-118.378941, , , , , ,
928797.431,3742780.9644,1207,1208,5_South Coast,13,Los Angeles,Sacred Cove,"Palos Verdes Dr. South, .5 mi. E. of Abalone Cove, Rancho Palos Verdes",Yes,310-377-1222,Physical Access,Beach Access,Yes,Yes,No, , ,No,No,No, ,No, , , , , , ,No, , , , , , , , , , , , , , , , , , , , ,Yes,No,Yes, , , ,Yes, , , , ,No,Yes, ,Yes,Yes,Yes, , , , ,Yes,No, , , , ,No,No,No, , , ,No,No, , , , , , , , , , , , , , ,33.738407,-118.372796, , , , , ,
931147.2891,3742851.5133,1208,1209,5_South Coast,13,Los Angeles,Forrestal Ecological Reserve,"Upper end of Forrestal Dr., Rancho Palos Verdes",Yes, ,Nature Preserve/Reserve,Natural Resource,Yes,No,No, , ,No,Yes, , , , , , , , , ,No, , , , , , , , , , , , , , , , , , , , ,No, , , , , , , , , ,Yes,No,No, , , ,Yes, , , , ,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , , , ,33.738089,-118.347477, , , , , ,
930749.9561,3741781.6748,1209,1210,5_South Coast,13,Los Angeles,Rancho Palos Verdes Beach,"Shoreline W. of Trump National Golf Club, Rancho Palos Verdes",Yes, ,Physical Access,Beach Access,Yes,No,Yes, , ,No,No,No, ,No, , , , , , ,No, , , , , , , , , , , , , , , , , , , , ,Yes,No, , , , ,Yes, , , , ,No,Yes, ,Yes, ,Yes, , ,No,No,Yes,No, , , , , , , , , , ,No,No, , , , , , , , , , , , , , ,33.728633,-118.352272, , , , , ,
930957.98,3741830.8917,1210,1211,5_South Coast,13,Los Angeles,Founders Park,"1 Ocean Trails Dr., Rancho Palos Verdes",Yes, ,City/County Park,Visual Access,Yes,No,Yes, , ,Yes,Yes,No,Yes,Yes, , , , ,Yes, ,No, , , , , , , , , , , , , , , , , , , , ,No, ,Yes,Yes, , ,Yes, , , , ,Yes,Yes, ,Yes,Yes,Yes, , , , ,Yes, , , , , , , , , , , ,No,No, , , , , , , ,A-5-RPV-93-005, , , , ,860, ,33.728991,-118.35001,https://www.coastal.ca.gov/access-photos/14_los_angeles/15_Rancho_Palos_Verdes_to_San_Pedro/Founders_Park_beach_access_2013_11_03_9348.jpg,https://www.coastal.ca.gov/access-photos/14_los_angeles/15_Rancho_Palos_Verdes_to_San_Pedro/Founders_Park_SFS_2007_08_18_slide_0241.jpg, , , ,
930990.0637,3741947.8085,1211,1212,5_South Coast,13,Los Angeles,Trump National Golf Club,"Ocean Trails Dr., S. of Palos Verdes Dr. South, Rancho Palos Verdes",Yes,310-265-5000,Recreational Facility,Beach Access,Yes,Yes,Yes, , , ,Yes, , , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , , , ,No, ,Yes, , , ,Yes, , , , ,No,No, ,Yes, ,Yes, , ,Yes,No,Yes, , , , , , , , , , , ,No,No, , , , , , ,trails, , , , , , , ,33.730029,-118.349608,https://www.coastal.ca.gov/access-photos/14_los_angeles/15_Rancho_Palos_Verdes_to_San_Pedro/Trump_Natl_Golf_Club_greens_SFS_2007_08_18_slide_0245.jpg, , , , ,
931092.2828,3741666.4264,1212,1213,5_South Coast,13,Los Angeles,Ocean Trails Ecological Reserve,"Between Trump National Golf Course and Pacific Ocean, Rancho Palos Verdes",Yes,310-541-7613,Nature Preserve/Reserve,Beach Access,Yes,No,Yes, , ,Yes,Yes,No,Yes,Yes, , , , ,No, ,No, , , , , , , , , , , , , , , , , , , , ,No, ,Yes,Yes, , ,Yes, , , , ,No,Yes, ,Yes,Yes,Yes, , ,Yes, ,Yes, , , , , , , , , , , ,No,No, , , , , , , ,A-5-RPV-93-005, , , , ,861, ,33.727458,-118.348645,https://www.coastal.ca.gov/access-photos/14_los_angeles/15_Rancho_Palos_Verdes_to_San_Pedro/Ocean_Trails_Ecological_Reserve_2007_08_18_0013.jpg,https://www.coastal.ca.gov/access-photos/14_los_angeles/15_Rancho_Palos_Verdes_to_San_Pedro/Ocean_Trails_Ecological_Reserve_2007_08_18_0032.jpg, , , ,
931896.2374,3741770.4148,1213,1214,5_South Coast,13,Los Angeles,Lakeview Trail Access,"End of La Rotonda Dr., Rancho Palos Verdes",Yes, ,Path/Trail/Drive,Beach Access,Yes,No,Yes, , , ,Yes,No, , , , , , ,No, ,No, , , , , , , , , , , , , , , , , , , , ,No, ,No,Yes, , ,Yes, , , , ,No,Yes, ,Yes, ,Yes, , , , ,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , , , ,33.728066,-118.339945, , , , , ,
932782.1345,3741725.5628,1214,1215,5_South Coast,13,Los Angeles,Palos Verdes Shoreline Park,"Palos Verdes Dr. South, Rancho Palos Verdes",Yes,310-544-5260,City/County Park,Park,Yes,No,No, , ,No,No, ,Yes, , , , , ,No, ,No, , , , , , , , , , , , , , , , , , , , ,No, ,No,Yes, , ,Yes, , , ,Yes,No,No, ,Yes,Yes,Yes, , , , , , , , , , , , , , , , ,No,No, , , , , , , , , , , , ,862, ,33.727302,-118.330436,https://www.coastal.ca.gov/access-photos/14_los_angeles/15_Rancho_Palos_Verdes_to_San_Pedro/Palos_Verdes_Shoreline_Park_2007_08_18_0035.jpg, , , , ,
933845.2926,3742437.6414,1215,1216,5_South Coast,13,Los Angeles,Deane Dana Friendship Regional Park,"1805 W. 9th St., San Pedro",Yes,310-519-6115,National/State/Regional Park/Beach/Rec Area,Natural Resource,Yes,No,Yes, , ,Yes,Yes,Yes, , ,No,No, , ,Yes,No,No, , , , , , , , , , , , , , , , , , , , ,No, ,No, , , ,Yes, , , ,Yes,No,No, ,No,No,Yes, , ,No,No,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , , , ,33.733269,-118.31865, , , , , ,
933525.5376,3740815.5075,1216,1217,5_South Coast,13,Los Angeles,Royal Palms County Beach,"1799 Paseo del Mar, San Pedro",Yes, ,Physical Access,Beach Access,Yes,Yes,Yes, , ,Yes,Yes, , , ,Yes,Yes, , , ,No,No, , , , , , , , , , , , , , , , , , , , ,Yes, ,Yes, , , , , , , , ,No,Yes, , , ,No, , ,No,No,Yes, , ,Yes, , , , , , , ,Yes,Yes,No, , , , , , , , , , , , ,863.1,Yes,33.718818,-118.322883,https://www.coastal.ca.gov/access-photos/14_los_angeles/15_Rancho_Palos_Verdes_to_San_Pedro/Royal_Palms_Co_Park_SFS_2007_08_17_slide_0338.jpg, , , , ,
933850.3715,3740559.2729,1217,1218,5_South Coast,13,Los Angeles,White Point County Beach,"1799 Paseo del Mar, San Pedro",Yes, ,Physical Access,Beach Access,Yes,Yes,Yes, , ,Yes,Yes,No, , ,No, , , , , ,No, , , , , , , , , , , , , , , , , , , , ,Yes, ,Yes, , , , , , , , ,No,No, ,No,No,No, , ,No,No,Yes, , , , ,Yes, , , , , , ,Yes,No, , , , , , , , , , , , ,863.2, ,33.716382,-118.319514,https://www.coastal.ca.gov/access-photos/14_los_angeles/15_Rancho_Palos_Verdes_to_San_Pedro/White_Point_Co_Park_2013_11_03_9373.jpg,https://www.coastal.ca.gov/access-photos/14_los_angeles/15_Rancho_Palos_Verdes_to_San_Pedro/White_Point_Co_Park_2013_11_03_9380.jpg, , , ,
933983.7361,3740558.1038,1218,1219,5_South Coast,13,Los Angeles,White Point Bluff Park,"S. Paseo del Mar, 300 yards E. of Western Ave., San Pedro",Yes, ,City/County Park,Park,Yes,No,Yes, , ,Yes,Yes,No,Yes,Yes,No, , , ,Yes, ,No, , , , , , , , , , , , , , , , , , , , ,No, ,No,Yes, , ,Yes, , , , ,No,No, ,Yes,Yes,Yes, , ,Yes,No, , , , , , ,Yes,Yes, , , , ,No,No, , , , , , , , , , , , ,864, ,33.716317,-118.31808,https://www.coastal.ca.gov/access-photos/14_los_angeles/15_Rancho_Palos_Verdes_to_San_Pedro/White_Point_Bluff_Park_SFS_2007_08_17_slide_0334.jpg, , , , ,
934292.0401,3740553.324,1219,1220,5_South Coast,13,Los Angeles,White Point Nature Preserve,"Inland of S. Paseo del Mar, between Western Ave. and Weymouth Ave., San Pedro",Yes,310-541-7613,Nature Preserve/Reserve,Natural Resource,Yes,No,Yes, , ,Yes,Yes,No,Yes,Yes, ,No, ,Yes,No, ,No, , , , , , , , , , , , , , , , , , , , ,No, ,No, , , , , , , ,Yes,No,No, ,No,No,Yes, , ,No,No,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,865, ,33.716148,-118.314766, , , , , ,
935186.354,3740190.7793,1220,1221,5_South Coast,13,Los Angeles,Shoreline Access (Barbara Street),"Off Paseo del Mar opposite Barbara St., San Pedro",Yes, ,Physical Access,Beach Access,Yes,No,Yes, , ,No,No,No, ,No, , , , , , ,No, , , , , , , , , , , , , , , , , , , , ,No,No,Yes, , , ,Yes, , , , ,No,Yes, ,Yes,Yes, , , ,No,No, , , , , , , , , , , , ,Yes,No, , , , , , , , , , , , , , ,33.712523,-118.305324, , , , , ,
935547.1568,3740022.004,1221,1222,5_South Coast,13,Los Angeles,Shoreline Access (Meyler Street),"Off Paseo del Mar opposite Meyler St., San Pedro",Yes, ,Physical Access,Beach Access,Yes,No,Yes, , ,No, ,No, ,No, , , , , , ,No, , , , , , , , , , , , , , , , , , , , ,No,No,Yes, , , ,Yes, , , , ,No,Yes, ,Yes,Yes, , , ,No,No, , , , , , , , , , , , ,Yes,No, , , , , , , , , , , , , , ,33.710858,-118.301526, , , , , ,
936321.2532,3740030.2016,1222,1223,5_South Coast,13,Los Angeles,Angels Gate Park,"3601 S. Gaffey St., San Pedro",Yes,310-548-7705,City/County Park,Park,Yes,No,Yes, , ,Yes,Yes,Yes,Yes, ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,Yes, ,No, , ,Yes, , , , , , ,Yes,No,No, , , ,No, , ,No,No,Yes, , , , , ,Yes,Yes, , , , ,No,No, , , , , , , , , , , , ,866,Yes,33.710614,-118.293196, , , , , ,
936279.3117,3739944.9595,1223,1224,5_South Coast,13,Los Angeles,Friendship Bell,"Angels Gate Park, 3601 S. Gaffey St., San Pedro",Yes, ,Historic Feature,Historic/Cultural Site,Yes,No,Yes, , ,Yes,No, , , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , , , ,No, , , , , , , , , , ,No,No, , , ,No, , ,No,No, , , , , , , , , , , , ,No,No, , , , , , , , , , , , , ,Yes,33.709865,-118.293689, , , , , ,
936279.4448,3740104.8305,1224,1225,5_South Coast,13,Los Angeles,Hostel Los Angeles South Bay,"Bldg. 613 on Leavenworth Dr., off Gaffey St., San Pedro",Yes,310-831-8109,Facility,LCOA,Yes,Yes,Yes, , ,No,Yes, , , ,No,Yes,Yes,Yes, ,No,No, , , , , ,Yes,60, , , , , , , , , , , , , ,No, , , , , , , , , ,Yes,No,No, , , ,No, , ,No,No, , , , , , , , , , , , ,No,No, , , , , , , , , , , , ,867, ,33.711302,-118.293609, , , , , ,
935997.3207,3740374.5152,1225,1226,5_South Coast,13,Los Angeles,Marine Mammal Care Center,3601 S. Gaffey St. near Angels Gate Park (use Leavenworth Dr.),Yes,310-548-5677,Facility,Historic/Cultural Site,Yes,No,Yes, , ,No,No,Yes,No,No, , , , ,No, ,No, , , , , , , , , , , , , , , , , , , , ,No,No,No, , , ,No, , , , ,No,No, ,No,No, , , ,No, ,Yes, , , , ,No, , ,No, , , ,No,No, , , , , , , , , , , , , ,Yes,33.713842,-118.296511, , , , , ,
936128.3875,3739910.9201,1226,1227,5_South Coast,13,Los Angeles,Joan Milke Flores Park,"Inland of S. Paseo del Mar, W. of Point Fermin, San Pedro",Yes, ,City/County Park,Park,Yes,No,Yes, , ,No,Yes,No, , , , , , ,No, ,No, , , , , , , , , , , , , , , , , , , , ,No, ,No, , , , , , , ,Yes,No,No, ,No,No,No, , , , , , , , , , , , , , , , ,No,No, , , , , , , , , , , , , , ,33.709621,-118.295329, , , , , ,
936192.1605,3739640.3833,1227,1228,5_South Coast,13,Los Angeles,Point Fermin Park,"Foot of S. Gaffey St., San Pedro",Yes,310-548-7705,City/County Park,Park,Yes,No,Yes, , ,Yes,Yes, ,Yes,Yes,No,No, , ,Yes,Yes,No, , , , , , , , , , , , , , , , , , , , ,No, ,Yes,Yes, , ,Yes, , , , ,No,No, ,Yes,Yes,Yes, , ,Yes,No,Yes, , , , , ,Yes, , , , , ,No,No, , , ,37, , , , , , , , ,868.1,Yes,33.707163,-118.294776,https://www.coastal.ca.gov/access-photos/14_los_angeles/16_San_Pedro/Point_Fermin_Park_2007_02_07_0047.jpg,https://www.coastal.ca.gov/access-photos/14_los_angeles/16_San_Pedro/Point_Fermin_Park_SFS_2007_07_17_slide_0332.jpg, , , ,
936287.6207,3739486.3256,1228,1229,5_South Coast,13,Los Angeles,Point Fermin Lighthouse,"Foot of S. Gaffey St., San Pedro",Yes,310-241-0684,Architectural Feature,Lighthouse,Yes,No,Yes, , ,Yes,Yes,Yes, , , , , , , , ,No, , , , , , , , , , , , ,Yes,1874, , , , , , ,No, ,Yes,Yes, , ,Yes, , , , ,No,No, ,Yes,Yes,Yes, , , , ,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,868.2,Yes,33.705739,-118.293825,https://www.coastal.ca.gov/access-photos/14_los_angeles/16_San_Pedro/Point_Fermin_Lighthouse_2013_11_03_9420.jpg, , , , ,
936403.8241,3740300.5286,1229,1230,5_South Coast,13,Los Angeles,Lookout Point Park,"S. Gaffey St., between 34th and 36th streets, San Pedro",Yes, ,City/County Park,Visual Access,Yes,No,Yes, , ,No,No, , ,Yes,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , , , ,No, ,No,No, , ,No, , , ,Yes,No,No, , , ,No, , ,No,No, , , , , , , , , , , , ,No,No, , , , , , , , , , , , ,869, ,33.71301,-118.292175,https://www.coastal.ca.gov/access-photos/14_los_angeles/17_Ports_of_LA_and_Long_Beach/Lookout_Point_Park_looking_over_LA_Harbor_2013_11_03_9424.jpg, , , , ,
937210.4599,3740054.7454,1230,1231,5_South Coast,13,Los Angeles,Cabrillo Beach,"Stephen M. White Dr., E. of S. Pacific Ave., San Pedro",Yes,310-548-2909,Physical Access,Beach Access,Yes,Yes,Yes, , ,Yes,Yes, ,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No, , , , , , , , ,Yes,Boat Ramp, , , , , , , , ,Yes, ,Yes, , , , , , ,Yes,No, , ,No,No, , , ,No, , ,No,No,Yes, ,Yes, , , ,Yes, ,Yes,Yes,Yes,Yes,Yes,Yes, , , , , , , , , , , , ,870, ,33.710469,-118.28362,https://www.coastal.ca.gov/access-photos/14_los_angeles/16_San_Pedro/Cabrillo_Beach_inside_breakwater_2007_08_18_0122.jpg,https://www.coastal.ca.gov/access-photos/14_los_angeles/16_San_Pedro/Cabrillo_Beach_inside_breakwater_2007_08_18_0126.jpg, , ,310-372-2162,
937806.4429,3739817.3862,1231,1232,5_South Coast,13,Los Angeles,Cabrillo Fishing Pier,"E. of Cabrillo Beach, inside breakwater, San Pedro",Yes, ,Physical Access,Pier,Yes,No,Yes, , ,No,No, , , ,Yes,No, , , ,No,No, , , , , , , , , , , , , , , ,Yes, , , , ,No, , , , , , ,Yes,Yes, , ,No,No, , , ,No, , ,No,No, , , , , , , , , , , , ,Yes,No, , , , , , , , , , , , , , ,33.70809,-118.277327,https://www.coastal.ca.gov/access-photos/14_los_angeles/16_San_Pedro/Cabrillo_Fishing_Pier_THM_2008_02_28_004.jpg, , , , ,
937035.8005,3740135.0823,1232,1233,5_South Coast,13,Los Angeles,Cabrillo Marine Aquarium,"3720 Stephen M. White Dr., San Pedro",Yes,310-548-7562,Facility,Historic/Cultural Site,Yes,No,Yes, , ,Yes,Yes,Yes, ,Yes,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , , , ,No, , , , , , , , , ,Yes,No,No, , , ,No, , ,No,No,Yes, , , , , , , , , , , ,No,No,Yes, , , , , , , , , , , ,871,Yes,33.711263,-118.285459, , , , , ,
937156.5064,3740380.242,1233,1234,5_South Coast,13,Los Angeles,Cabrillo Beach Boat Ramp,"3720 Stephen M. White Dr., San Pedro",Yes, ,Waterfront Features,Boat Access,Yes, ,Yes, , ,No, ,No,No, , , , , , , ,No, , , , , , , , ,Yes,Boat Ramp, , , , , , , , , , ,No,No,No, , , ,No,Yes,Yes, , ,No,No,No,No,No,No,No, , ,No,No,No,No, , ,No,No,No,No, , , ,No,Yes, , , , , , , , , , , , , , ,33.713417,-118.28404, , , , , ,
937251.8168,3740783.8862,1234,1235,5_South Coast,13,Los Angeles,Cabrillo Marina Boating Facilities,"Via Cabrillo Marina, San Pedro",Yes, ,Waterfront Features,Boat Access,Yes,No,Yes, , ,Yes, ,No, ,Yes, , , , , , ,No, , , , , , , , ,Yes,Marinas,885, , , , , , , , , ,No,No,No, , , ,No,Yes,Yes, , ,No,No,No,No,No,Yes, , , ,No,No,No,No, , ,No, ,No, , , , , ,Yes,Yes, , , , , , , , , , , , , ,33.717006,-118.282816, , , , , ,
937767.5962,3742433.8083,1235,1236,5_South Coast,13,Los Angeles,Ports O'Call Village,"Berth 77, L.A. Harbor, San Pedro",Yes, ,Waterfront Features,Historic/Cultural Site,Yes,No,Yes, , ,Yes,Yes, , ,Yes,No,No,Yes,Yes, ,No,No, , , , , , , , , , , , , , , , , , , , ,No, , , , , , ,Yes,Yes, , ,No,No, , , ,No, , ,No,No,Yes, , , , , , , , , , , ,No,Yes,Yes, , , , , , , , , , , ,872,Yes,33.731624,-118.276454,https://www.coastal.ca.gov/access-photos/14_los_angeles/16_San_Pedro/Ports_o_Call_Village_2007_08_17_0004.jpg, , , , ,
938516.6815,3741016.4643,1236,1237,5_South Coast,13,Los Angeles,Los Angeles Harbor,W. end of San Pedro Bay,Yes, ,GP - Harbor,Boat Access,Yes,No,Yes, , ,Yes,Yes, , , ,No,No, , , ,No,No, , , , , , , , ,Yes,Marina,Yes, , , , , , , , , ,No,No, , , , , ,Yes,Yes, , ,No,No, , , ,No, , ,No,No, , , , , , , , , , , , ,Yes,Yes, ,35, ,7500, , , , , , , , ,872.1,Yes,33.718575,-118.269096,https://www.coastal.ca.gov/access-photos/14_los_angeles/16_San_Pedro/Los_Angeles_Harbor_SFS_2007_08_17_0167.jpg, , , , ,
938147.1997,3740846.8585,1237,1238,5_South Coast,13,Los Angeles,S.S. Lane Victory,"End of Miner St., Berth 39, Los Angeles Harbor",Yes,310-519-9545,Waterfront Features,Historic/Cultural Site,Yes,Yes,Yes, , ,No,No,No,No,No, , , , ,No, ,No, , , , , , , , , , , , , , , , , , , , ,No,No,No, , , ,No, , , , ,No,No, ,No,No, , , ,No, ,No, , , , ,No, , ,No, , , ,No,No, , , , , , , , , , , , , ,Yes,33.717203,-118.273154, , , , , ,
937930.2857,3741116.7039,1238,1239,5_South Coast,13,Los Angeles,Cabrillo Way Marina,"S. end of Miner St., Los Angeles Harbor",Yes, ,Waterfront Features,Boat Access,Yes,No,Yes, , ,Yes,Yes,No,No,No, , , , ,Yes, ,No, , , , , , , , ,Yes,Marina, , , , , , , , , , ,No,No,No, , , ,No, , , , ,No,No, ,No,No, , , ,No, ,No, , , , ,No, , ,No, , , ,No,Yes, , , , , , , , , , , , , , ,33.719718,-118.275354, , , , , ,
937494.558,3743226.9699,1239,1240,5_South Coast,13,Los Angeles,Los Angeles Maritime Museum,"Berth 84, foot of 6th St., San Pedro",Yes,310-548-7618,Historic Waterfront Features,Historic/Cultural Site,Yes,No,Yes, , ,Yes,Yes,Yes, ,Yes, , , , , ,No,No, , , , , , , , , , , , , , , , , , ,Yes, ,No, , , , , , ,Yes,Yes, , ,No,No, , , ,Yes, , ,No,No,No, , , , , , , , , , , ,No,Yes,Yes, , , , , , , , , , , ,873,Yes,33.738866,-118.279, , , , , ,
937441.5985,3743226.5434,1240,1241,5_South Coast,13,Los Angeles,John S. Gibson Jr. Park,"6th St. and Sampson Way, San Pedro",Yes, ,City/County Park,Park,Yes,No,Yes, , ,Yes,No, , , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , , , ,No, , ,Yes, , , ,Yes,Yes, ,Yes,No,No, , , ,Yes, , ,No,No, , , , , , , , , , , , ,No,No, , , , , , , , , , , , , ,Yes,33.738884,-118.27957, , , , , ,
937665.7338,3743717.7695,1241,1242,5_South Coast,13,Los Angeles,U.S.S. Iowa,"Foot of 1st St., San Pedro",Yes,877-446-9261,Historic Feature,Historic/Cultural Site,Yes,Yes,Yes, , ,Yes,Yes,Yes, , , , , , , , ,No, , , , , , , , , , , , , , , , , , ,Yes, ,No, , , , , , , ,Yes, , ,No,No, , , ,No, , ,No,No, , , , , , , , , , , , ,No,No, , , , , , , , , , , , ,874,Yes,33.743207,-118.276916, , , , , ,
937640.89,3744394.7128,1242,1243,5_South Coast,13,Los Angeles,Cruise Ship Promenade,"Berth 93, Los Angeles Harbor",Yes, ,Waterfront Features,Historic/Cultural Site,Yes,No,Yes, , ,Yes,No, , ,Yes, ,No, , , , ,No, , , , , , , , , , , , , , , , , , , , ,No, , , , , , ,Yes,Yes, , ,No,No, , , ,Yes, , ,No,No, , , , , , , , , , , , ,No,Yes, , , , , , , , , , , , ,875,Yes,33.749302,-118.276849,https://www.coastal.ca.gov/access-photos/14_los_angeles/16_San_Pedro/Cruise_Ship_Promenade_2007_08_17_0159.jpg,https://www.coastal.ca.gov/access-photos/14_los_angeles/16_San_Pedro/Cruise_Ship_Promenade_2007_08_17_0181.jpg, , , ,
937859.3825,3744540.362,1243,1244,5_South Coast,13,Los Angeles,Catalina Terminal (San Pedro),"Berths 94 and 95, L.A. Harbor, San Pedro",Yes,1-800-481-3470,Waterfront Features,Boat Access,Yes,No,Yes, , ,Yes,Yes, , , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , , , ,No, , , , , , ,Yes,Yes, , ,No,No, , , ,Yes, , ,No,No, , , , , , , , , , , , ,No,Yes,Yes, , , , , , , , , , , ,876, ,33.750521,-118.274426, , , , , ,
937989.3424,3744474.7958,1244,1245,5_South Coast,13,Los Angeles,Vincent Thomas Bridge,"Hwy. 47 between San Pedro and Terminal Island, Port of Los Angeles",No, ,Bridge,Historic/Cultural Site,Yes,No,No, , ,No,No, , , , , , , , ,No,No, , , , , , , , , , , , , , , , , , ,Yes, ,No, , , , , , ,Yes,Yes, , ,No,No, , , ,No, , ,No, , , , , , , , , , , , , ,No,No, , , , , , , , , , , , ,877,Yes,33.749878,-118.27306,https://www.coastal.ca.gov/access-photos/14_los_angeles/17_Ports_of_LA_and_Long_Beach/Vincent_Thomas_Bridge_2013_11_03_9429.jpg, , , , ,
945803.9659,3744426.1067,1245,1246,5_South Coast,13,Los Angeles,Fishing Access,"Harbor Scenic Dr. South, Long Beach Harbor",Yes, ,Physical Access,Visual Access,Yes,No,Yes, , ,No,Yes,No, ,Yes, , , , ,No, ,No, , , , , , , , , , , , , , , , , , , , ,No, ,No, , , , ,Yes,Yes, , ,No,No, ,No,No,Yes, , , , , , , , , , , , , , , , ,Yes,No, , , , , , , , , , , , ,880, ,33.746185,-118.189004,https://www.coastal.ca.gov/access-photos/14_los_angeles/17_Ports_of_LA_and_Long_Beach/Fishing_Access_at_Long_Beach_Harbor_2013_11_01_8754.jpg, , , , ,
943081.5815,3743460.8503,1246,1247,5_South Coast,13,Los Angeles,Long Beach Harbor,"E. end of San Pedro Bay, Long Beach",Yes, ,GP - Harbor,Boat Access,Yes,No,Yes, , ,No,Yes, , , ,No,No, , , ,No,No, , , , , , , , ,Yes,Marina,Yes, , , , , , , , , ,No, , , , , , ,Yes,Yes, , ,No,No, , , ,Yes, , ,No,No, , , , , , , , , , , , ,Yes,Yes, , , , , , , , , , , , , , ,33.73865,-118.218776, , , , , ,
